user_id,user_name,recommended_course,course_description,discount,probability,price
23,Пользователь_23,Трейдинг криптовалютами,"Практический курс по активной торговле криптовалютами. Вы изучите стратегии входа и выхода, работу с ордерами, управление рисками и психологию трейдинга.",20%,81,55000
23,Пользователь_23,ETF и индексные фонды,"Курс о пассивных инвестициях через ETF и индексные фонды. Вы узнаете, как работают фонды, чем они отличаются друг от друга и как использовать их для диверсификации.",25%,79,28000
23,Пользователь_23,DeFi и децентрализованные финансы,"Курс о продуктах децентрализованных финансов. Вы узнаете, как работают DeFi-протоколы, стейкинг, фарминг доходности и связанные с ними риски.",5%,96,47000
23,Пользователь_23,Автоследование и копирование сделок,"Курс о продукте автоследования и копировании стратегий. Вы узнаете, как выбирать трейдеров, оценивать статистику стратегий и контролировать риски при автоторговле.",20%,88,35000
23,Пользователь_23,Структурные продукты,"Курс о сложных инвестиционных продуктах. Вы разберётесь в принципах работы структурных нот, защите капитала и сценариях доходности.",20%,88,58000
23,Пользователь_23,Облигации: надёжный доход,"Курс посвящён инвестициям в облигации. Вы разберётесь в видах облигаций, доходности, дюрации, кредитных рисках и научитесь подбирать облигации под свои цели.",0%,83,30000
23,Пользователь_23,Недвижимость как инвестиционный продукт,"Курс об инвестициях в недвижимость. Вы изучите модели доходности, аренду, перепродажу и риски вложений в разные типы объектов.",5%,96,52000
23,Пользователь_23,Инвестиции через доверительное управление,"Курс о передаче средств в управление профессионалам. Вы узнаете, как выбирать управляющие компании, оценивать их результаты и комиссии.",0%,75,36000
23,Пользователь_23,Инвестиции в сырьевые рынки,"Курс по инвестициям в нефть, золото и другие сырьевые активы. Вы узнаете, какие факторы влияют на цены и как использовать сырьё для диверсификации портфеля.",25%,87,44000
23,Пользователь_23,Алготрейдинг для частных инвесторов,"Курс по использованию алгоритмических стратегий в торговле. Вы познакомитесь с принципами алготрейдинга, тестированием стратегий и автоматизацией сделок.",25%,89,70000
23,Пользователь_23,Финансовое планирование и личный капитал,"Курс о комплексном управлении личными финансами. Вы научитесь ставить финансовые цели, планировать инвестиции и выстраивать стратегию накоплений.",5%,77,33000
23,Пользователь_23,Психология инвестирования,"Курс о поведенческих ошибках инвесторов. Вы узнаете, как эмоции влияют на решения, научитесь избегать паники и следовать своей стратегии.",25%,70,27000
23,Пользователь_23,Риск-менеджмент в инвестициях,"Курс по управлению инвестиционными рисками. Вы научитесь ограничивать потери, использовать стоп-лоссы и оценивать риск на уровне портфеля.",5%,78,41000
23,Пользователь_23,Торговля акциями на фондовом рынке,"Практический курс по торговле акциями. Вы научитесь анализировать компании, читать финансовую отчётность, использовать технический анализ и выстраивать торговые стратегии.",0%,85,48000
23,Пользователь_23,Долгосрочные инвестиции и дивидендные стратегии,"Курс о формировании долгосрочного инвестиционного портфеля. Вы узнаете, как выбирать дивидендные компании, оценивать устойчивость бизнеса и управлять рисками на горизонте лет.",20%,74,42000
23,Пользователь_23,Инвестиции в IPO,"Курс о работе с первичными размещениями акций. Вы разберётесь, как отбирать IPO, оценивать перспективы компаний и риски участия.",0%,76,50000
23,Пользователь_23,Криптовалюты: что это и как инвестировать,"Курс для понимания криптовалютного рынка. Вы разберётесь, что такое блокчейн, биткоин и альткоины, как оценивать проекты и управлять высокой волатильностью.",25%,84,39000
24,Пользователь_24,Недвижимость как инвестиционный продукт,"Курс об инвестициях в недвижимость. Вы изучите модели доходности, аренду, перепродажу и риски вложений в разные типы объектов.",5%,86,52000
24,Пользователь_24,Автоследование и копирование сделок,"Курс о продукте автоследования и копировании стратегий. Вы узнаете, как выбирать трейдеров, оценивать статистику стратегий и контролировать риски при автоторговле.",25%,93,35000
24,Пользователь_24,Инвестиции в IPO,"Курс о работе с первичными размещениями акций. Вы разберётесь, как отбирать IPO, оценивать перспективы компаний и риски участия.",25%,81,50000
24,Пользователь_24,Фьючерсы и опционы,"Курс по производным финансовым инструментам. Вы разберётесь в механике фьючерсов и опционов, хеджировании, спекулятивных стратегиях и управлении маржой.",25%,92,62000
24,Пользователь_24,Инвестиции в сырьевые рынки,"Курс по инвестициям в нефть, золото и другие сырьевые активы. Вы узнаете, какие факторы влияют на цены и как использовать сырьё для диверсификации портфеля.",5%,93,44000
24,Пользователь_24,Управление инвестиционным портфелем,"Курс о системном подходе к инвестициям. Вы научитесь распределять активы, оценивать риск-профиль и регулярно ребалансировать портфель.",0%,91,46000
24,Пользователь_24,Трейдинг криптовалютами,"Практический курс по активной торговле криптовалютами. Вы изучите стратегии входа и выхода, работу с ордерами, управление рисками и психологию трейдинга.",20%,82,55000
24,Пользователь_24,Криптовалюты: что это и как инвестировать,"Курс для понимания криптовалютного рынка. Вы разберётесь, что такое блокчейн, биткоин и альткоины, как оценивать проекты и управлять высокой волатильностью.",15%,96,39000
24,Пользователь_24,DeFi и децентрализованные финансы,"Курс о продуктах децентрализованных финансов. Вы узнаете, как работают DeFi-протоколы, стейкинг, фарминг доходности и связанные с ними риски.",25%,82,47000
24,Пользователь_24,Облигации: надёжный доход,"Курс посвящён инвестициям в облигации. Вы разберётесь в видах облигаций, доходности, дюрации, кредитных рисках и научитесь подбирать облигации под свои цели.",15%,87,30000
24,Пользователь_24,ETF и индексные фонды,"Курс о пассивных инвестициях через ETF и индексные фонды. Вы узнаете, как работают фонды, чем они отличаются друг от друга и как использовать их для диверсификации.",25%,86,28000
24,Пользователь_24,Инвестиции с нуля: как работает рынок,"Вводный курс для начинающих инвесторов. Вы разберётесь, как устроены финансовые рынки, чем отличаются акции, облигации и фонды, и как формируется доходность и риск инвестиций.",10%,95,25000
24,Пользователь_24,Психология инвестирования,"Курс о поведенческих ошибках инвесторов. Вы узнаете, как эмоции влияют на решения, научитесь избегать паники и следовать своей стратегии.",25%,90,27000
24,Пользователь_24,Алготрейдинг для частных инвесторов,"Курс по использованию алгоритмических стратегий в торговле. Вы познакомитесь с принципами алготрейдинга, тестированием стратегий и автоматизацией сделок.",15%,96,70000
24,Пользователь_24,Финансовое планирование и личный капитал,"Курс о комплексном управлении личными финансами. Вы научитесь ставить финансовые цели, планировать инвестиции и выстраивать стратегию накоплений.",10%,78,33000
24,Пользователь_24,Инвестиции через доверительное управление,"Курс о передаче средств в управление профессионалам. Вы узнаете, как выбирать управляющие компании, оценивать их результаты и комиссии.",5%,70,36000
24,Пользователь_24,Структурные продукты,"Курс о сложных инвестиционных продуктах. Вы разберётесь в принципах работы структурных нот, защите капитала и сценариях доходности.",5%,74,58000
24,Пользователь_24,Риск-менеджмент в инвестициях,"Курс по управлению инвестиционными рисками. Вы научитесь ограничивать потери, использовать стоп-лоссы и оценивать риск на уровне портфеля.",5%,88,41000
24,Пользователь_24,Долгосрочные инвестиции и дивидендные стратегии,"Курс о формировании долгосрочного инвестиционного портфеля. Вы узнаете, как выбирать дивидендные компании, оценивать устойчивость бизнеса и управлять рисками на горизонте лет.",0%,84,42000
24,Пользователь_24,Торговля акциями на фондовом рынке,"Практический курс по торговле акциями. Вы научитесь анализировать компании, читать финансовую отчётность, использовать технический анализ и выстраивать торговые стратегии.",0%,77,48000
25,Пользователь_25,Алготрейдинг для частных инвесторов,"Курс по использованию алгоритмических стратегий в торговле. Вы познакомитесь с принципами алготрейдинга, тестированием стратегий и автоматизацией сделок.",15%,73,70000
25,Пользователь_25,Риск-менеджмент в инвестициях,"Курс по управлению инвестиционными рисками. Вы научитесь ограничивать потери, использовать стоп-лоссы и оценивать риск на уровне портфеля.",5%,82,41000
25,Пользователь_25,Структурные продукты,"Курс о сложных инвестиционных продуктах. Вы разберётесь в принципах работы структурных нот, защите капитала и сценариях доходности.",0%,74,58000
25,Пользователь_25,Облигации: надёжный доход,"Курс посвящён инвестициям в облигации. Вы разберётесь в видах облигаций, доходности, дюрации, кредитных рисках и научитесь подбирать облигации под свои цели.",0%,95,30000
25,Пользователь_25,Долгосрочные инвестиции и дивидендные стратегии,"Курс о формировании долгосрочного инвестиционного портфеля. Вы узнаете, как выбирать дивидендные компании, оценивать устойчивость бизнеса и управлять рисками на горизонте лет.",25%,77,42000
25,Пользователь_25,Недвижимость как инвестиционный продукт,"Курс об инвестициях в недвижимость. Вы изучите модели доходности, аренду, перепродажу и риски вложений в разные типы объектов.",0%,79,52000
25,Пользователь_25,Торговля акциями на фондовом рынке,"Практический курс по торговле акциями. Вы научитесь анализировать компании, читать финансовую отчётность, использовать технический анализ и выстраивать торговые стратегии.",0%,89,48000
25,Пользователь_25,Инвестиции через доверительное управление,"Курс о передаче средств в управление профессионалам. Вы узнаете, как выбирать управляющие компании, оценивать их результаты и комиссии.",20%,73,36000
25,Пользователь_25,Криптовалюты: что это и как инвестировать,"Курс для понимания криптовалютного рынка. Вы разберётесь, что такое блокчейн, биткоин и альткоины, как оценивать проекты и управлять высокой волатильностью.",5%,98,39000
25,Пользователь_25,Инвестиции с нуля: как работает рынок,"Вводный курс для начинающих инвесторов. Вы разберётесь, как устроены финансовые рынки, чем отличаются акции, облигации и фонды, и как формируется доходность и риск инвестиций.",15%,81,25000
25,Пользователь_25,Автоследование и копирование сделок,"Курс о продукте автоследования и копировании стратегий. Вы узнаете, как выбирать трейдеров, оценивать статистику стратегий и контролировать риски при автоторговле.",20%,75,35000
25,Пользователь_25,Управление инвестиционным портфелем,"Курс о системном подходе к инвестициям. Вы научитесь распределять активы, оценивать риск-профиль и регулярно ребалансировать портфель.",10%,81,46000
25,Пользователь_25,Трейдинг криптовалютами,"Практический курс по активной торговле криптовалютами. Вы изучите стратегии входа и выхода, работу с ордерами, управление рисками и психологию трейдинга.",0%,74,55000
25,Пользователь_25,DeFi и децентрализованные финансы,"Курс о продуктах децентрализованных финансов. Вы узнаете, как работают DeFi-протоколы, стейкинг, фарминг доходности и связанные с ними риски.",20%,91,47000
25,Пользователь_25,Фьючерсы и опционы,"Курс по производным финансовым инструментам. Вы разберётесь в механике фьючерсов и опционов, хеджировании, спекулятивных стратегиях и управлении маржой.",15%,85,62000
25,Пользователь_25,Инвестиции в сырьевые рынки,"Курс по инвестициям в нефть, золото и другие сырьевые активы. Вы узнаете, какие факторы влияют на цены и как использовать сырьё для диверсификации портфеля.",0%,78,44000
25,Пользователь_25,Психология инвестирования,"Курс о поведенческих ошибках инвесторов. Вы узнаете, как эмоции влияют на решения, научитесь избегать паники и следовать своей стратегии.",5%,95,27000
25,Пользователь_25,ETF и индексные фонды,"Курс о пассивных инвестициях через ETF и индексные фонды. Вы узнаете, как работают фонды, чем они отличаются друг от друга и как использовать их для диверсификации.",10%,84,28000
25,Пользователь_25,Инвестиции в IPO,"Курс о работе с первичными размещениями акций. Вы разберётесь, как отбирать IPO, оценивать перспективы компаний и риски участия.",5%,77,50000
25,Пользователь_25,Финансовое планирование и личный капитал,"Курс о комплексном управлении личными финансами. Вы научитесь ставить финансовые цели, планировать инвестиции и выстраивать стратегию накоплений.",25%,96,33000
26,Пользователь_26,Управление инвестиционным портфелем,"Курс о системном подходе к инвестициям. Вы научитесь распределять активы, оценивать риск-профиль и регулярно ребалансировать портфель.",10%,96,46000
26,Пользователь_26,Недвижимость как инвестиционный продукт,"Курс об инвестициях в недвижимость. Вы изучите модели доходности, аренду, перепродажу и риски вложений в разные типы объектов.",25%,83,52000
26,Пользователь_26,ETF и индексные фонды,"Курс о пассивных инвестициях через ETF и индексные фонды. Вы узнаете, как работают фонды, чем они отличаются друг от друга и как использовать их для диверсификации.",0%,76,28000
26,Пользователь_26,Инвестиции с нуля: как работает рынок,"Вводный курс для начинающих инвесторов. Вы разберётесь, как устроены финансовые рынки, чем отличаются акции, облигации и фонды, и как формируется доходность и риск инвестиций.",10%,76,25000
26,Пользователь_26,Инвестиции в IPO,"Курс о работе с первичными размещениями акций. Вы разберётесь, как отбирать IPO, оценивать перспективы компаний и риски участия.",25%,88,50000
26,Пользователь_26,Финансовое планирование и личный капитал,"Курс о комплексном управлении личными финансами. Вы научитесь ставить финансовые цели, планировать инвестиции и выстраивать стратегию накоплений.",25%,95,33000
26,Пользователь_26,Инвестиции в сырьевые рынки,"Курс по инвестициям в нефть, золото и другие сырьевые активы. Вы узнаете, какие факторы влияют на цены и как использовать сырьё для диверсификации портфеля.",25%,72,44000
26,Пользователь_26,DeFi и децентрализованные финансы,"Курс о продуктах децентрализованных финансов. Вы узнаете, как работают DeFi-протоколы, стейкинг, фарминг доходности и связанные с ними риски.",25%,84,47000
26,Пользователь_26,Трейдинг криптовалютами,"Практический курс по активной торговле криптовалютами. Вы изучите стратегии входа и выхода, работу с ордерами, управление рисками и психологию трейдинга.",0%,73,55000
26,Пользователь_26,Облигации: надёжный доход,"Курс посвящён инвестициям в облигации. Вы разберётесь в видах облигаций, доходности, дюрации, кредитных рисках и научитесь подбирать облигации под свои цели.",5%,94,30000
26,Пользователь_26,Алготрейдинг для частных инвесторов,"Курс по использованию алгоритмических стратегий в торговле. Вы познакомитесь с принципами алготрейдинга, тестированием стратегий и автоматизацией сделок.",15%,89,70000
26,Пользователь_26,Криптовалюты: что это и как инвестировать,"Курс для понимания криптовалютного рынка. Вы разберётесь, что такое блокчейн, биткоин и альткоины, как оценивать проекты и управлять высокой волатильностью.",20%,83,39000
26,Пользователь_26,Фьючерсы и опционы,"Курс по производным финансовым инструментам. Вы разберётесь в механике фьючерсов и опционов, хеджировании, спекулятивных стратегиях и управлении маржой.",10%,84,62000
26,Пользователь_26,Структурные продукты,"Курс о сложных инвестиционных продуктах. Вы разберётесь в принципах работы структурных нот, защите капитала и сценариях доходности.",10%,72,58000
26,Пользователь_26,Психология инвестирования,"Курс о поведенческих ошибках инвесторов. Вы узнаете, как эмоции влияют на решения, научитесь избегать паники и следовать своей стратегии.",20%,94,27000
26,Пользователь_26,Долгосрочные инвестиции и дивидендные стратегии,"Курс о формировании долгосрочного инвестиционного портфеля. Вы узнаете, как выбирать дивидендные компании, оценивать устойчивость бизнеса и управлять рисками на горизонте лет.",20%,78,42000
26,Пользователь_26,Торговля акциями на фондовом рынке,"Практический курс по торговле акциями. Вы научитесь анализировать компании, читать финансовую отчётность, использовать технический анализ и выстраивать торговые стратегии.",0%,98,48000
26,Пользователь_26,Автоследование и копирование сделок,"Курс о продукте автоследования и копировании стратегий. Вы узнаете, как выбирать трейдеров, оценивать статистику стратегий и контролировать риски при автоторговле.",10%,98,35000
26,Пользователь_26,Инвестиции через доверительное управление,"Курс о передаче средств в управление профессионалам. Вы узнаете, как выбирать управляющие компании, оценивать их результаты и комиссии.",25%,75,36000
26,Пользователь_26,Риск-менеджмент в инвестициях,"Курс по управлению инвестиционными рисками. Вы научитесь ограничивать потери, использовать стоп-лоссы и оценивать риск на уровне портфеля.",25%,79,41000
27,Пользователь_27,Управление инвестиционным портфелем,"Курс о системном подходе к инвестициям. Вы научитесь распределять активы, оценивать риск-профиль и регулярно ребалансировать портфель.",25%,73,46000
27,Пользователь_27,Инвестиции в сырьевые рынки,"Курс по инвестициям в нефть, золото и другие сырьевые активы. Вы узнаете, какие факторы влияют на цены и как использовать сырьё для диверсификации портфеля.",25%,95,44000
27,Пользователь_27,ETF и индексные фонды,"Курс о пассивных инвестициях через ETF и индексные фонды. Вы узнаете, как работают фонды, чем они отличаются друг от друга и как использовать их для диверсификации.",15%,78,28000
27,Пользователь_27,Недвижимость как инвестиционный продукт,"Курс об инвестициях в недвижимость. Вы изучите модели доходности, аренду, перепродажу и риски вложений в разные типы объектов.",5%,97,52000
27,Пользователь_27,Криптовалюты: что это и как инвестировать,"Курс для понимания криптовалютного рынка. Вы разберётесь, что такое блокчейн, биткоин и альткоины, как оценивать проекты и управлять высокой волатильностью.",0%,71,39000
27,Пользователь_27,Психология инвестирования,"Курс о поведенческих ошибках инвесторов. Вы узнаете, как эмоции влияют на решения, научитесь избегать паники и следовать своей стратегии.",5%,76,27000
27,Пользователь_27,Финансовое планирование и личный капитал,"Курс о комплексном управлении личными финансами. Вы научитесь ставить финансовые цели, планировать инвестиции и выстраивать стратегию накоплений.",0%,81,33000
27,Пользователь_27,Облигации: надёжный доход,"Курс посвящён инвестициям в облигации. Вы разберётесь в видах облигаций, доходности, дюрации, кредитных рисках и научитесь подбирать облигации под свои цели.",15%,86,30000
27,Пользователь_27,Инвестиции с нуля: как работает рынок,"Вводный курс для начинающих инвесторов. Вы разберётесь, как устроены финансовые рынки, чем отличаются акции, облигации и фонды, и как формируется доходность и риск инвестиций.",0%,84,25000
27,Пользователь_27,Инвестиции в IPO,"Курс о работе с первичными размещениями акций. Вы разберётесь, как отбирать IPO, оценивать перспективы компаний и риски участия.",10%,77,50000
27,Пользователь_27,Трейдинг криптовалютами,"Практический курс по активной торговле криптовалютами. Вы изучите стратегии входа и выхода, работу с ордерами, управление рисками и психологию трейдинга.",0%,91,55000
27,Пользователь_27,Фьючерсы и опционы,"Курс по производным финансовым инструментам. Вы разберётесь в механике фьючерсов и опционов, хеджировании, спекулятивных стратегиях и управлении маржой.",15%,97,62000
27,Пользователь_27,DeFi и децентрализованные финансы,"Курс о продуктах децентрализованных финансов. Вы узнаете, как работают DeFi-протоколы, стейкинг, фарминг доходности и связанные с ними риски.",20%,80,47000
27,Пользователь_27,Риск-менеджмент в инвестициях,"Курс по управлению инвестиционными рисками. Вы научитесь ограничивать потери, использовать стоп-лоссы и оценивать риск на уровне портфеля.",20%,92,41000
27,Пользователь_27,Структурные продукты,"Курс о сложных инвестиционных продуктах. Вы разберётесь в принципах работы структурных нот, защите капитала и сценариях доходности.",20%,95,58000
27,Пользователь_27,Автоследование и копирование сделок,"Курс о продукте автоследования и копировании стратегий. Вы узнаете, как выбирать трейдеров, оценивать статистику стратегий и контролировать риски при автоторговле.",10%,74,35000
27,Пользователь_27,Долгосрочные инвестиции и дивидендные стратегии,"Курс о формировании долгосрочного инвестиционного портфеля. Вы узнаете, как выбирать дивидендные компании, оценивать устойчивость бизнеса и управлять рисками на горизонте лет.",20%,90,42000
27,Пользователь_27,Алготрейдинг для частных инвесторов,"Курс по использованию алгоритмических стратегий в торговле. Вы познакомитесь с принципами алготрейдинга, тестированием стратегий и автоматизацией сделок.",0%,94,70000
27,Пользователь_27,Торговля акциями на фондовом рынке,"Практический курс по торговле акциями. Вы научитесь анализировать компании, читать финансовую отчётность, использовать технический анализ и выстраивать торговые стратегии.",20%,71,48000
27,Пользователь_27,Инвестиции через доверительное управление,"Курс о передаче средств в управление профессионалам. Вы узнаете, как выбирать управляющие компании, оценивать их результаты и комиссии.",5%,88,36000
28,Пользователь_28,Инвестиции через доверительное управление,"Курс о передаче средств в управление профессионалам. Вы узнаете, как выбирать управляющие компании, оценивать их результаты и комиссии.",15%,87,36000
28,Пользователь_28,Инвестиции в IPO,"Курс о работе с первичными размещениями акций. Вы разберётесь, как отбирать IPO, оценивать перспективы компаний и риски участия.",0%,75,50000
28,Пользователь_28,Фьючерсы и опционы,"Курс по производным финансовым инструментам. Вы разберётесь в механике фьючерсов и опционов, хеджировании, спекулятивных стратегиях и управлении маржой.",15%,90,62000
28,Пользователь_28,Инвестиции в сырьевые рынки,"Курс по инвестициям в нефть, золото и другие сырьевые активы. Вы узнаете, какие факторы влияют на цены и как использовать сырьё для диверсификации портфеля.",5%,91,44000
28,Пользователь_28,Автоследование и копирование сделок,"Курс о продукте автоследования и копировании стратегий. Вы узнаете, как выбирать трейдеров, оценивать статистику стратегий и контролировать риски при автоторговле.",20%,79,35000
28,Пользователь_28,Структурные продукты,"Курс о сложных инвестиционных продуктах. Вы разберётесь в принципах работы структурных нот, защите капитала и сценариях доходности.",10%,77,58000
28,Пользователь_28,DeFi и децентрализованные финансы,"Курс о продуктах децентрализованных финансов. Вы узнаете, как работают DeFi-протоколы, стейкинг, фарминг доходности и связанные с ними риски.",5%,84,47000
28,Пользователь_28,ETF и индексные фонды,"Курс о пассивных инвестициях через ETF и индексные фонды. Вы узнаете, как работают фонды, чем они отличаются друг от друга и как использовать их для диверсификации.",0%,78,28000
28,Пользователь_28,Инвестиции с нуля: как работает рынок,"Вводный курс для начинающих инвесторов. Вы разберётесь, как устроены финансовые рынки, чем отличаются акции, облигации и фонды, и как формируется доходность и риск инвестиций.",25%,74,25000
28,Пользователь_28,Управление инвестиционным портфелем,"Курс о системном подходе к инвестициям. Вы научитесь распределять активы, оценивать риск-профиль и регулярно ребалансировать портфель.",25%,74,46000
28,Пользователь_28,Долгосрочные инвестиции и дивидендные стратегии,"Курс о формировании долгосрочного инвестиционного портфеля. Вы узнаете, как выбирать дивидендные компании, оценивать устойчивость бизнеса и управлять рисками на горизонте лет.",10%,72,42000
28,Пользователь_28,Недвижимость как инвестиционный продукт,"Курс об инвестициях в недвижимость. Вы изучите модели доходности, аренду, перепродажу и риски вложений в разные типы объектов.",25%,78,52000
28,Пользователь_28,Психология инвестирования,"Курс о поведенческих ошибках инвесторов. Вы узнаете, как эмоции влияют на решения, научитесь избегать паники и следовать своей стратегии.",15%,97,27000
28,Пользователь_28,Облигации: надёжный доход,"Курс посвящён инвестициям в облигации. Вы разберётесь в видах облигаций, доходности, дюрации, кредитных рисках и научитесь подбирать облигации под свои цели.",0%,77,30000
28,Пользователь_28,Риск-менеджмент в инвестициях,"Курс по управлению инвестиционными рисками. Вы научитесь ограничивать потери, использовать стоп-лоссы и оценивать риск на уровне портфеля.",5%,91,41000
28,Пользователь_28,Трейдинг криптовалютами,"Практический курс по активной торговле криптовалютами. Вы изучите стратегии входа и выхода, работу с ордерами, управление рисками и психологию трейдинга.",15%,83,55000
28,Пользователь_28,Финансовое планирование и личный капитал,"Курс о комплексном управлении личными финансами. Вы научитесь ставить финансовые цели, планировать инвестиции и выстраивать стратегию накоплений.",25%,71,33000
28,Пользователь_28,Алготрейдинг для частных инвесторов,"Курс по использованию алгоритмических стратегий в торговле. Вы познакомитесь с принципами алготрейдинга, тестированием стратегий и автоматизацией сделок.",20%,73,70000
28,Пользователь_28,Торговля акциями на фондовом рынке,"Практический курс по торговле акциями. Вы научитесь анализировать компании, читать финансовую отчётность, использовать технический анализ и выстраивать торговые стратегии.",20%,85,48000
28,Пользователь_28,Криптовалюты: что это и как инвестировать,"Курс для понимания криптовалютного рынка. Вы разберётесь, что такое блокчейн, биткоин и альткоины, как оценивать проекты и управлять высокой волатильностью.",0%,94,39000
29,Пользователь_29,Фьючерсы и опционы,"Курс по производным финансовым инструментам. Вы разберётесь в механике фьючерсов и опционов, хеджировании, спекулятивных стратегиях и управлении маржой.",0%,81,62000
